1181,Insultos contra el Barça en la grada del RCDE Stadium  @lavanguardia https://t.co/NfvpT5q6OI,0,False,False,858566202779738114,None,False,Sun Apr 30 06:18:28 +0000 2017,None,None,und,1441,True,Catalonia. Europe.,419731813,Journalist. “Journalists are professional skeptics” (Shane Harris). 'In three words I can sum up everything I've learned about life: it goes on'. (Robert Frost),False,Wed Nov 23 18:28:51 +0000 2011,49379,101425,40,False,None,Jaume Barberà,Madrid,ca,7200,303,JaumeBarbera,,,,,None,None,,,
1182,RT @ArtaGene: @Shakestweetz @AmandaS15866691 David Letterman said it best.  Trump just cancelled award Ceremony for Jimmy Carter… ,0,False,False,858566213273657344,None,False,Sun Apr 30 06:18:31 +0000 2017,None,None,en,6,False,"New Mexico, USA",4810853893,#RESISTANCE,False,Mon Jan 25 05:14:21 +0000 2016,11067,1133,46156,False,None,Amanda Smith,None,en,None,1536,AmandaS15866691,,,,,None,None,,http://about.me/cskipper,Sun Apr 30 06:17:51 +0000 2017
1183,RT @ConElMazoDando: Macri aumenta deuda argentina en casi 80 mil millones de dólares - https://t.co/RBwBK1cnJb https://t.co/yLESHRtHIL,0,False,False,858566223696719872,None,False,Sun Apr 30 06:18:33 +0000 2017,None,None,es,3,False,None,2769459293,None,False,Sat Sep 13 23:47:41 +0000 2014,10430,1423,4780,False,None,Jose B.,None,es,None,2723,josebfz19,,,,,None,None,https://twitter.com/ConElMazoDando/status/858543108111388673/photo/1,http://www.conelmazodando.com.ve,Sun Apr 30 04:46:42 +0000 2017
1184,"RT @Facu_Vignisto: RT si querés que @flor_vigna gane la categoría ""Instagramer Nivel Dios Argentina"" en los MTV MIAW 2017💛🙏… ",0,False,False,858566229216432128,None,False,Sun Apr 30 06:18:35 +0000 2017,None,None,es,2,False,Ex '' @AmorAvigna_ ''',2727525936,"-Cumple sus sueños quien RESISTE - 13/12 Rt d Flor😍...
-19/12/16 campeona del bailando🏆",True,Tue Aug 12 22:23:37 +0000 2014,57352,5825,15332,False,None,Maay♡,Buenos Aires,es,-10800,2338,LuzzYvigna,,,,,None,None,,None,Thu Apr 27 01:45:34 +0000 2017
1185,"Vi a Cristina hj , ela sempre é um amor de pessoa comigo ,como não amar né rsrs",0,False,False,858566244311715840,None,False,Sun Apr 30 06:18:38 +0000 2017,None,None,pt,3,False,@JustinBieber 💙 Juan & Luiza,2332023794,None,True,Fri Feb 07 15:26:41 +0000 2014,55729,3253,9929,False,http://facebook.com/kethelem.mello,kethelem Manuella 🌈,Brasilia,pt,-10800,2354,kethyymello,,,,,None,None,,,
1186,"RT @Sheyla_Auryner: @capturasfake ""Argentina"" ""Perdón por mi español"" https://t.co/WSPr7JPJSk",0,False,False,858566247214186496,None,False,Sun Apr 30 06:18:39 +0000 2017,None,None,es,1,False,La Boca ,328480686,La historia tiene colores azul y amarillo.   can you save my heavydirtysoul,True,Sun Jul 03 13:12:20 +0000 2011,25073,538,15551,False,http://instagram.com/emi.rinaldi,19⚓05,Buenos Aires,es,-10800,221,EmilianaRinaldi,,,,,None,None,https://twitter.com/Sheyla_Auryner/status/854530263723986945/photo/1,http://nowkissmeyoufool.com,Wed Apr 19 03:01:05 +0000 2017
1187,"Comando arriba a campo de futbol en Acapulco, Guerrero, y ... - SinEmbargo https://t.co/Hbb9ZDVOFo #costadorada",0,False,False,858566251228024832,None,False,Sun Apr 30 06:18:40 +0000 2017,None,None,es,31,False,"Costa Daurada, Catalunya",184849270,Semi-bot anunciando cosas sobre la Costa Dorada. || Semi-bot anunciant coses sobre la Costa Daurada. || Semi-bot talking about Costa Daurada.,False,Mon Aug 30 16:49:54 +0000 2010,44008,580,12,False,http://ebro-costadorada.com,Costa Dorada,Madrid,es,7200,16,costa_dorada,,,,,None,None,,,
1188,"Sampaoli , es el nuevo técnico de la @Argentina 
Dice la AFA..",0,False,False,858566252612157441,None,False,Sun Apr 30 06:18:40 +0000 2017,None,None,es,1,False,Barranquilla- Colombia,257310802,"Soy Concerje, Casado Con La Mujer Mas Bella,Diana.y Tres hermosos Hijos.FabioA,FabioJ Y Laura M.
 y Mi Equipo es @atleticonacional",True,Fri Feb 25 04:28:56 +0000 2011,3901,60,85,False,None,Fabio Meléndez,Eastern Time (US & Canada),es,-14400,230,fabioplaza53,,,,,None,None,,,
1189,RT @ConElMazoDando: Macri aumenta deuda argentina en casi 80 mil millones de dólares - https://t.co/RBwBK1cnJb https://t.co/EQrVGdLsRq,0,False,False,858566258119364609,None,False,Sun Apr 30 06:18:41 +0000 2017,None,None,es,5,False,None,2406803028,None,True,Sun Mar 23 11:31:42 +0000 2014,9546,1619,4007,False,None,M Sequeyra,Buenos Aires,es,-10800,3027,MSequeyra,,,,,None,None,https://twitter.com/ConElMazoDando/status/858565756216381440/photo/1,http://www.conelmazodando.com.ve,Sun Apr 30 06:16:42 +0000 2017
1190,"RT @edu_VALDES13: Silvio Romero, ese jugador que deslumbró en Argentina, fue a Europa, hizo goles en Jaguares y arranco bien en AME, hoy es…",0,False,False,858566260132646912,None,False,Sun Apr 30 06:18:42 +0000 2017,None,None,es,0,False,"Ecatepec de Morelos, México",841835546036977665,None,False,Wed Mar 15 02:16:49 +0000 2017,1352,19,1481,False,None,Guillermo Flores,None,es,None,152,memoflores35,,,,,None,None,,http://www.instagram.com/edu_valdes13/,Sun Apr 30 06:15:46 +0000 2017
1191,RT @LaGrondonaTwitt: Los Simpson también predijeron a la justicia Argentina! https://t.co/JH9vBh43rP,0,False,False,858566261793595392,None,False,Sun Apr 30 06:18:42 +0000 2017,None,None,es,1,False,None,949897344,None,True,Thu Nov 15 15:05:32 +0000 2012,9064,116,1967,False,None,Martin Ciafardini,Buenos Aires,es,-10800,100,Chafa99,,,,,None,None,https://twitter.com/LaGrondonaTwitt/status/858397577364025344/photo/1,https://instagram.com/clau_sego,Sat Apr 29 19:08:25 +0000 2017
1192,"RT @BJKKadinFutbol: Kadın Futbol Takımımıza Konak Belediyespor maçında sonsuz başarılar
#Kartaliçeler
#Beşiktaş https://t.co/hd604hDnqP",0,False,False,858566268584157184,None,False,Sun Apr 30 06:18:44 +0000 2017,None,None,tr,0,False,Türkiye,848233014,BEŞİKTAŞLI ATATÜRK'ÜN ASKERİ..  İÇİ ÇÜRÜMÜŞ PARTİLERİN SEMPATİZANI DEĞİLİM SIYASETÇİLERİ SEVMEM...  İŞÇİ YİM... DOKTOR MÜHENDİS FELAN DEĞİLİM🤐🤐🤐,True,Wed Sep 26 22:30:55 +0000 2012,6207,739,4809,False,None,İZCİ🦀🦀,None,tr,None,718,ilkerzade1903,,,,,None,None,https://twitter.com/BJKKadinFutbol/status/858565390498230272/photo/1,http://www.bjk.com.tr,Sun Apr 30 06:15:15 +0000 2017
1193,@vegetta777 En España lla es de día ? En argentina es las 3 de la madrugada,0,False,False,858566293687070722,vegetta777,False,Sun Apr 30 06:18:50 +0000 2017,858565902371049472,242101122,es,0,False,None,858516936388378624,None,False,Sun Apr 30 03:02:42 +0000 2017,1,0,4,False,None,Kimberly Huanca,None,es,None,6,HuancaKimberly,,,,,None,None,,,
1194,"hoy la silueta nos venía bien @ Córdoba, Argentina https://t.co/bizmuqQJaj",0,False,False,858566294202978304,None,False,Sun Apr 30 06:18:50 +0000 2017,None,None,es,2,False,Córdoba / Argentina,2717046245,Artista Visual,True,Fri Jul 18 20:07:40 +0000 2014,79,80,150,False,http://laurapeschiutta.tumblr.com,Lau Peschiutta,None,es,None,332,PeschiuttaLaura,,,,,"{u'full_name': u'C\xf3rdoba, Argentina', u'url': u'https://api.twitter.com/1.1/geo/id/00f84d414936f28e.json', u'country': u'Argentina', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-64.3195, -31.523576], [-64.3195, -31.307337], [-64.076551, -31.307337], [-64.076551, -31.523576]]]}, u'country_code': u'AR', u'attributes': {}, u'id': u'00f84d414936f28e', u'name': u'C\xf3rdoba'}","{u'type': u'Point', u'coordinates': [-64.1833, -31.4]}",,,
1195,"RT @CristinaSegui_: Ultras de Compromís agreden a @CristinaSegui_ al grito de ""¡fuera españoles!"" https://t.co/EE2bNYOsLs Condena @joanbald…",0,False,False,858566298992857093,None,False,Sun Apr 30 06:18:51 +0000 2017,None,None,es,0,False,None,801911905,None,True,Tue Sep 04 06:20:39 +0000 2012,448,11,784,False,None,antonio calle,None,es,None,46,antoniocalle3,,,,,None,None,,http://www.cristinasegui.es,Sat Apr 29 20:44:41 +0000 2017
